"受訪者編號","訪問年","訪問月","性別","出生民國年","出生月","現居地","住宅種類","上網_高中","上網_大學","學校種類","課程難易度","學校規定與作息","到朋友家過夜","每天幾點鐘要回家","穿著和儀容","生活作息","上網的時間","交男／女朋友","金錢使用","工作選擇","父親目前的健康","向父親說心事","母親目前的健康","向母親說心事","中低收入戶生活補助","重大傷病、傷病醫療補助","生活過得快樂嗎","生活過得好不好","網癮_1","網癮_2","網癮_3","網癮_4","網癮_5","教育排名","出生西元年","年齡"
3160354,2022,3,1,87,10,320,4,-10,6,14,-10,-10,2,2,1,2,2,1,2,2,4,5,3,4,0,0,5,5,3,3,3,3,2,-10,1998,23
3202151,2022,3,2,93,3,324,7,4,-10,6,2,1,4,4,3,3,4,4,3,3,3,3,-6,5,0,0,5,4,3,3,2,2,3,3,2004,18
3202292,2022,3,1,92,2,300,97,-10,10,13,-10,-10,2,2,1,2,1,2,1,2,2,3,2,2,0,0,5,6,3,2,3,2,2,-10,2003,19
3203261,2022,3,1,93,10,320,4,4,-10,6,2,3,3,3,1,2,2,2,3,2,1,1,3,1,0,0,7,7,3,2,2,2,2,2,2004,17
3203281,2022,3,1,91,9,320,8,-10,7,12,-10,-10,2,2,1,3,2,1,2,2,3,5,2,4,0,0,5,6,3,3,5,3,5,-10,2002,19
3203282,2022,3,1,93,10,320,8,5,-10,6,2,2,3,2,1,3,2,2,1,1,3,5,3,5,0,1,6,6,3,4,3,4,2,3,2004,17
3203331,2022,3,2,93,12,330,4,10,-10,5,3,2,3,3,1,4,3,2,1,2,4,4,4,3,0,0,4,5,5,4,4,4,3,2,2004,17
3304751,2022,3,1,91,9,330,8,-10,-10,5,-10,-10,3,1,1,2,1,2,2,1,3,5,3,3,0,0,4,4,3,5,3,5,5,-10,2002,19
3372291,2022,3,1,88,9,333,7,-10,9,13,-10,-10,2,2,1,2,1,1,1,2,2,4,2,4,0,0,6,6,2,3,3,3,4,-10,1999,22
3372292,2022,3,2,90,3,328,2,-10,-10,9,-10,-10,2,2,1,2,1,2,3,2,3,4,3,2,0,0,6,6,3,2,2,2,4,-10,2001,21
3372321,2022,4,1,91,8,337,7,-10,-10,6,-10,-10,2,1,1,1,1,1,1,1,3,4,3,5,-6,-6,5,4,3,3,3,3,3,-10,2002,19
3372322,2022,3,2,92,2,337,7,-10,-10,6,-10,-10,3,4,1,2,1,2,4,2,3,5,1,3,1,0,7,5,5,3,5,5,3,-10,2003,19
3373201,2022,3,2,89,1,235,8,-10,2,12,-10,-10,2,1,1,2,1,4,3,2,1,5,1,1,0,0,5,5,1,2,1,1,1,-10,2000,22
3373202,2022,4,1,91,10,337,4,-10,4,13,-10,-10,3,3,3,3,3,2,3,3,2,4,2,4,-6,-6,7,7,3,3,3,3,2,-10,2002,19
3514141,2022,3,2,94,3,351,97,4,-10,6,2,2,4,3,2,3,3,3,2,2,3,3,-6,5,1,0,4,5,3,3,3,4,2,3,2005,17
3634541,2022,3,1,93,3,105,8,7,-10,6,2,1,3,3,2,4,3,2,3,3,1,4,1,4,0,0,6,5,4,3,3,3,3,3,2004,18
4011161,2022,3,1,89,6,326,4,-10,9,12,-10,-10,2,2,2,2,2,1,2,1,2,5,3,5,0,0,5,4,2,2,5,2,5,-10,2000,21
4011211,2022,4,2,92,2,251,-9,-10,7,13,-10,-10,2,2,1,3,2,2,1,1,1,5,2,4,0,0,6,5,4,2,2,1,4,-10,2003,19
4011212,2022,4,1,94,5,320,4,5,-10,5,1,2,3,2,1,3,3,1,1,1,1,5,3,5,0,0,5,5,3,1,4,2,3,2,2005,16
4011223,2022,3,1,88,6,326,4,-10,-10,5,-10,-10,4,3,2,3,3,2,3,2,1,4,1,5,0,0,6,6,3,3,3,3,3,-10,1999,22
4011363,2022,2,2,87,5,326,4,-10,10,12,-10,-10,2,2,1,2,1,2,2,2,1,1,1,1,0,0,5,6,1,3,3,3,4,-10,1998,23
4011411,2022,3,2,93,4,326,4,4,-10,5,2,2,3,3,2,1,2,2,2,2,2,5,2,4,0,0,5,4,2,2,2,2,3,2,2004,17
4021351,2022,3,2,88,4,330,4,-10,-10,12,-10,-10,2,2,1,1,1,2,1,2,3,5,2,2,0,0,5,5,1,1,1,1,1,-10,1999,22
4021352,2022,3,1,90,10,104,97,-10,-10,6,-10,-10,3,2,1,2,1,1,2,2,3,4,2,3,0,0,4,4,3,3,3,3,4,-10,2001,20
4031081,2022,1,2,89,10,717,8,-10,7,12,-10,-10,3,3,2,3,2,2,2,2,3,3,2,2,0,0,5,4,3,2,2,3,3,-10,2000,21
4031082,2022,1,2,91,5,717,8,-10,8,12,-10,-10,3,3,2,2,3,3,2,3,2,3,2,1,-6,-6,5,7,2,3,1,3,3,-10,2002,19
4031411,2022,4,1,92,12,325,4,2,-10,6,2,1,3,3,4,4,4,4,4,3,2,4,2,5,1,0,5,5,2,2,1,2,2,2,2003,18
4031471,2022,3,2,88,1,908,8,-10,-10,12,-10,-10,1,1,1,2,2,2,3,2,3,4,2,2,0,0,5,3,4,3,3,3,4,-10,1999,23
4040262,2022,2,1,92,8,338,8,-10,6,12,-10,-10,2,2,1,1,1,1,1,2,3,4,2,4,0,0,7,7,1,1,2,2,2,-10,2003,18
4041251,2022,4,2,88,11,950,4,-10,-10,8,-10,-10,2,2,1,1,1,2,2,1,2,4,2,3,0,0,6,6,2,2,1,2,3,-10,1999,22
4041361,2022,3,2,91,7,974,97,-10,5,13,-10,-10,2,2,1,2,1,1,2,2,2,2,3,3,0,0,6,6,2,2,3,2,3,-10,2002,19
4041372,2022,4,1,87,6,950,4,2,-10,8,1,1,1,1,1,1,1,1,3,1,1,5,1,4,0,0,6,6,1,1,5,1,2,4,1998,23
4041373,2022,4,1,93,9,950,4,7,-10,8,2,2,3,4,2,3,3,2,3,2,2,5,2,3,0,0,7,7,3,1,2,2,1,3,2004,17
4041412,2022,3,1,87,5,116,7,-10,-10,13,-10,-10,2,3,1,2,1,2,2,2,2,4,2,3,0,0,6,6,3,2,2,3,4,-10,1998,23
4041413,2022,3,2,90,9,701,7,-10,5,13,-10,-10,2,1,1,2,1,2,1,1,2,5,2,4,0,0,5,4,2,1,2,4,1,-10,2001,20
4082471,2022,3,2,88,3,411,7,-10,-10,12,-10,-10,3,2,1,2,1,3,2,2,4,5,2,4,1,0,7,7,1,1,2,1,1,-10,1999,23
4142441,2022,4,1,89,11,432,4,-10,-10,6,-10,-10,3,3,1,3,1,2,2,4,3,5,3,3,0,0,5,4,3,3,3,3,3,-10,2000,21
4143161,2022,3,1,93,12,403,3,5,-10,6,2,2,3,2,2,3,2,2,2,2,2,4,2,3,0,0,6,6,3,3,2,2,3,2,2004,17
4143261,2022,3,2,91,12,414,7,-10,5,12,-10,-10,2,1,1,3,3,3,3,3,2,5,2,5,0,0,3,3,4,4,3,3,4,-10,2002,19
4202211,2022,3,2,92,4,429,4,-10,9,12,-10,-10,4,3,2,2,1,2,2,3,2,5,2,4,0,0,5,6,3,2,3,4,3,-10,2003,18
4202281,2022,3,1,92,5,428,2,5,-10,8,1,2,3,4,3,3,2,1,4,2,2,5,4,5,0,0,6,5,5,2,3,2,3,2,2003,18
4202442,2022,1,2,89,1,420,97,-10,5,12,-10,-10,2,2,2,2,2,2,2,2,3,4,3,3,0,0,4,5,2,3,1,2,2,-10,2000,22
4273313,2022,2,2,92,7,407,2,-10,-10,6,-10,-10,2,1,1,2,1,1,2,2,3,5,4,2,0,0,3,3,3,4,3,3,1,-10,2003,18
4273331,2022,2,2,93,7,414,4,7,-10,6,2,3,3,4,2,4,4,2,1,3,1,5,2,2,0,0,4,3,5,5,5,4,5,1,2004,17
4373301,2022,3,2,94,12,438,4,6,-10,9,3,1,4,2,1,4,3,4,3,3,2,3,2,3,0,0,5,5,4,2,2,2,2,2,2005,16
