"受訪者編號","訪問年","訪問月","性別","出生民國年","出生月","現居地","住宅種類","上網_高中","上網_大學","學校種類","教育排名_2018_2020","課程難易度","學校規定與作息","到朋友家過夜","每天幾點鐘要回家","穿著和儀容","生活作息","上網的時間","交男／女朋友","金錢使用","工作選擇","父親目前的健康","向父親說心事","母親目前的健康","向母親說心事","中低收入戶生活補助","重大傷病、傷病醫療補助","生活過得快樂嗎","生活過得好不好","網癮_1","網癮_2","網癮_3","網癮_4","網癮_5","高等教育排名_2022","大學教育排名_2022"
2011243,109,1,1,86,11,552,8,0,0,8,0,0,0,1,1,1,2,1,1,1,1,3,5,3,5,2,2,4,4,1,1,1,1,2,NA,NA
2011301,109,1,2,91,12,412,8,7,0,8,3,2,2,4,3,3,3,3,3,3,3,3,4,3,4,0,0,5,5,2,4,4,3,2,NA,NA
2011352,109,1,1,86,1,235,8,0,0,13,0,0,0,2,2,1,2,1,1,2,2,1,4,1,2,0,0,7,7,3,2,1,1,1,NA,NA
2011383,109,1,2,85,10,702,7,0,0,9,0,0,0,3,1,1,2,2,2,3,3,6,0,3,4,0,0,5,5,2,2,2,2,2,NA,NA
2011441,109,2,1,91,2,552,7,3,0,7,3,2,1,2,2,1,2,1,1,3,2,3,4,4,4,0,0,4,4,2,2,3,2,4,NA,NA
2011451,109,1,1,86,8,730,4,0,6,13,0,0,0,3,3,2,3,3,2,3,3,2,4,4,4,0,0,5,4,3,2,3,2,2,NA,NA
2011452,109,1,1,89,5,730,4,0,9,12,0,0,0,0,2,3,3,3,0,2,2,1,5,2,4,0,0,6,7,4,3,3,4,3,NA,NA
2011501,109,1,1,92,8,552,4,2,0,7,4,2,2,3,3,3,3,3,3,3,3,3,3,1,3,0,0,7,7,1,2,1,1,2,NA,NA
2202311,109,1,1,91,1,220,7,7,0,6,1,3,2,4,3,3,3,3,3,2,2,3,2,1,4,0,0,3,3,1,5,4,4,5,NA,NA
2203581,109,2,1,90,5,950,8,0,4,13,0,0,0,1,1,2,2,1,1,2,2,2,3,2,4,0,0,6,7,2,1,2,2,1,NA,NA
2203582,109,1,2,91,11,220,2,5,0,5,2,2,2,3,3,2,3,3,3,2,3,2,4,2,4,0,0,5,7,3,3,2,3,2,NA,NA
2273341,109,2,2,89,10,227,1,0,0,8,0,0,0,1,1,1,1,1,1,1,1,1,5,1,4,2,2,7,7,1,2,3,1,5,NA,NA
2273342,109,2,1,91,5,227,1,10,0,8,1,2,1,3,3,1,2,1,1,3,2,3,4,96,6,0,0,3,4,1,1,1,3,1,NA,NA
2273343,109,2,1,92,11,227,1,0,0,8,0,0,0,3,3,1,3,1,1,1,1,1,5,96,6,0,0,7,6,2,2,1,1,2,NA,NA
2273391,109,2,2,88,3,204,7,0,9,10,0,0,0,3,3,2,2,2,4,1,1,3,4,3,4,0,0,5,5,1,1,1,1,1,NA,NA
2273392,109,2,2,90,4,204,7,0,8,13,0,0,0,4,4,1,3,3,4,2,2,3,5,2,3,0,0,6,6,3,1,1,3,1,NA,NA
2382031,109,1,1,89,3,238,8,0,3,13,0,0,0,3,4,2,3,2,1,3,3,3,4,2,4,0,0,6,6,4,4,2,3,3,NA,NA
2382032,109,2,2,91,11,238,8,3,0,5,3,2,1,3,3,2,4,3,2,4,6,2,4,2,4,0,0,4,7,2,2,2,1,2,NA,NA
2382211,109,1,1,86,7,242,7,0,0,6,0,0,0,2,2,2,2,2,2,2,2,3,5,2,3,0,0,6,6,1,1,1,1,1,NA,NA
2383541,109,2,1,92,6,950,7,5,0,5,1,3,1,3,2,2,3,3,3,3,2,96,6,2,3,0,0,4,1,2,2,2,1,3,NA,NA
3002181,109,2,1,92,10,300,8,4,0,6,1,2,1,2,2,2,2,3,1,2,1,2,3,3,4,0,0,6,5,3,2,3,2,2,NA,NA
3010142,109,1,1,91,10,900,2,5,0,8,2,2,1,2,1,1,1,1,1,2,1,2,5,2,5,0,0,6,6,1,3,1,1,2,NA,NA
3010192,109,2,2,87,12,242,7,0,0,5,0,0,0,0,2,2,3,3,0,2,2,2,3,2,3,0,0,5,6,1,4,3,4,4,NA,NA
3010392,109,1,1,86,11,242,8,0,10,13,0,0,0,2,2,1,3,1,1,1,1,3,5,3,5,0,0,2,5,4,4,5,5,5,NA,NA
3011081,109,2,1,89,3,244,4,0,9,13,0,0,0,1,1,1,2,2,1,3,2,3,5,3,4,0,0,5,5,5,5,5,5,5,NA,NA
3011082,109,2,2,90,11,111,99,2,0,5,4,2,3,4,3,2,3,2,4,2,1,3,5,2,4,0,0,4,4,4,4,4,4,4,NA,NA
3011181,109,2,1,89,8,220,8,0,9,12,0,0,0,3,3,1,3,3,1,3,2,2,5,2,3,0,0,6,7,3,2,3,3,2,NA,NA
3011182,109,2,1,91,3,220,8,10,0,6,1,2,1,2,3,1,3,3,1,3,2,2,5,2,3,0,0,4,5,5,4,1,5,3,NA,NA
3011231,109,2,1,89,2,220,8,0,10,13,0,0,0,4,3,1,4,4,1,2,1,4,4,3,4,0,0,5,5,5,4,2,4,2,NA,NA
3011232,109,2,2,92,1,220,8,96,0,8,3,2,1,4,3,1,3,3,4,3,3,2,5,2,5,0,0,5,4,3,2,4,4,3,NA,NA
3011411,109,1,2,90,11,330,8,9,0,6,3,3,2,4,4,2,4,2,3,3,3,1,5,3,5,0,0,4,3,3,3,2,3,4,NA,NA
3012081,109,1,2,90,10,300,2,5,0,6,2,2,1,4,3,3,3,3,4,4,0,2,3,2,2,0,0,5,5,1,3,1,1,1,NA,NA
3013641,109,1,1,89,5,300,4,0,10,12,0,0,0,0,2,2,3,2,2,2,3,3,5,4,3,0,0,5,5,5,2,4,3,2,NA,NA
3020185,109,1,2,90,1,242,7,0,9,13,0,0,0,4,3,1,2,2,4,1,1,3,4,3,4,0,0,6,3,2,1,2,2,5,NA,NA
3021031,109,1,2,86,4,220,8,0,0,13,0,0,0,2,1,1,2,1,6,3,2,3,4,2,3,0,0,3,4,2,2,2,1,2,NA,NA
3021032,109,2,1,87,11,220,8,0,0,8,0,0,0,2,2,2,2,2,2,2,2,3,5,3,5,0,0,4,5,3,2,3,3,3,NA,NA
3021171,109,1,1,87,1,241,2,0,8,12,0,0,0,2,2,1,2,1,1,2,1,3,3,3,2,0,0,6,7,3,1,1,1,2,NA,NA
3021172,109,1,2,87,1,241,9,0,8,12,0,0,0,4,4,1,4,4,4,2,1,2,5,1,4,0,0,6,5,3,2,4,3,4,NA,NA
3021183,109,2,2,85,4,220,7,0,0,10,0,0,0,2,3,1,4,3,2,3,2,3,3,3,2,0,0,4,3,3,3,4,5,4,NA,NA
3021211,109,2,2,91,7,326,8,3,0,5,3,3,2,4,3,2,3,3,3,2,2,4,5,4,4,0,0,6,5,1,2,1,2,2,NA,NA
3022201,109,2,2,92,11,302,4,8,0,8,4,1,1,3,2,2,3,3,3,2,3,2,4,2,4,0,0,5,4,3,3,3,4,3,NA,NA
3023421,109,1,1,91,6,302,2,9,0,8,2,2,1,4,3,3,4,3,4,3,3,3,5,3,4,0,0,4,6,5,1,1,4,1,NA,NA
3023422,109,1,1,92,9,302,2,6,0,8,2,3,3,4,4,2,4,4,3,2,3,1,3,3,2,0,0,4,4,1,3,3,3,3,NA,NA
3031192,109,2,2,86,11,231,7,0,3,13,0,0,0,3,3,1,1,1,2,3,1,2,5,3,2,0,0,6,6,3,3,2,2,3,NA,NA
3031232,109,1,2,85,5,100,7,0,0,12,0,0,0,2,1,1,1,1,1,1,2,2,5,2,1,2,2,4,4,2,2,1,2,2,NA,NA
3031361,109,1,2,87,8,235,8,0,0,5,0,0,0,2,2,2,3,1,1,1,2,3,4,3,4,0,0,3,2,5,5,2,5,3,NA,NA
3031362,109,2,2,89,11,235,8,0,4,13,0,0,0,4,3,3,3,3,3,3,2,1,4,1,2,0,0,4,4,1,3,1,3,3,NA,NA
3031451,109,1,2,89,2,235,7,0,6,12,0,0,0,2,2,3,3,3,6,3,1,1,5,1,3,0,0,7,7,3,4,1,3,4,NA,NA
3031452,109,1,2,91,9,235,7,6,0,9,2,2,1,2,2,2,2,2,1,3,2,1,5,1,4,0,0,5,6,3,3,2,3,3,NA,NA
3041142,109,1,1,88,4,235,7,0,4,12,0,0,0,2,3,2,2,2,2,3,3,2,4,2,4,0,0,6,6,2,2,3,3,2,NA,NA
3041372,109,2,2,88,3,235,7,0,4,12,0,0,0,4,4,1,3,1,3,4,2,2,4,2,4,0,0,6,5,1,3,1,1,3,NA,NA
3041403,109,3,1,89,2,235,7,0,0,8,0,0,0,3,2,2,3,3,2,2,2,6,0,2,4,0,0,6,6,2,1,1,2,3,NA,NA
3051221,109,1,2,86,7,234,2,0,6,14,0,0,0,4,3,4,3,3,3,3,2,2,4,2,3,0,0,5,4,2,2,2,2,2,NA,NA
3051222,109,2,2,87,12,234,8,0,5,13,0,0,0,3,3,4,3,3,4,3,2,3,3,2,2,0,0,6,6,1,2,2,2,1,NA,NA
3051223,109,2,1,91,7,234,7,5,0,7,4,2,1,0,4,2,3,4,2,2,0,3,5,3,5,0,0,5,4,3,2,3,3,2,NA,NA
3051271,109,1,1,90,7,402,8,0,5,13,0,0,0,2,1,3,3,2,1,2,2,2,5,2,5,0,0,3,3,2,2,2,2,2,NA,NA
3060091,109,1,2,85,8,235,6,0,0,8,0,0,0,4,4,3,2,1,3,3,3,3,5,3,2,0,0,4,5,4,2,2,3,4,NA,NA
3060092,109,2,1,86,6,235,4,0,0,8,0,0,0,3,2,1,3,1,2,3,3,2,4,4,3,0,0,5,6,2,4,3,2,4,NA,NA
3061192,109,2,1,85,5,235,7,0,0,4,0,0,0,2,2,1,2,1,1,2,1,2,5,2,3,0,0,5,5,2,2,4,5,5,NA,NA
3061452,109,3,2,85,8,242,96,0,0,13,0,0,0,2,1,1,2,1,1,2,1,6,0,3,3,0,0,6,5,4,4,3,3,3,NA,NA
3061471,109,3,2,89,11,242,7,0,7,13,0,0,0,2,2,1,3,3,2,1,1,3,5,3,5,0,0,5,5,3,4,3,3,4,NA,NA
3061472,109,3,1,92,10,242,7,4,0,5,4,2,1,6,2,2,3,3,2,2,6,1,3,1,3,0,0,5,5,1,1,2,2,2,NA,NA
3071132,109,1,1,86,4,242,2,0,10,14,0,0,0,2,3,1,3,3,1,2,6,3,4,3,4,0,0,6,7,4,4,2,4,5,NA,NA
3071261,109,2,2,85,10,99,7,0,0,13,0,0,0,3,3,2,2,2,2,2,2,2,3,2,3,0,0,6,6,3,3,3,4,3,NA,NA
3071262,109,2,2,87,1,99,7,0,10,13,0,0,0,4,4,1,2,2,3,3,2,3,5,3,3,0,0,5,6,5,5,5,5,4,NA,NA
3071311,109,1,2,86,11,242,7,0,5,13,0,0,0,2,3,2,2,3,3,2,2,3,4,2,3,0,0,5,4,4,4,3,4,3,NA,NA
3071312,109,1,2,88,4,116,7,0,9,13,0,0,0,3,3,3,3,1,3,2,2,3,2,2,2,0,0,5,6,2,5,4,4,4,NA,NA
3071313,109,2,1,89,8,99,7,0,0,5,0,0,0,1,1,1,2,1,2,1,2,3,4,2,4,0,0,6,5,3,2,1,2,2,NA,NA
3160354,109,3,1,87,10,320,4,0,9,13,0,0,0,2,3,2,3,3,2,2,3,4,5,2,5,0,0,5,5,4,3,4,3,3,NA,NA
3202291,109,1,1,87,12,320,2,0,5,13,0,0,0,3,2,1,3,3,2,2,2,2,4,2,3,0,0,5,5,1,1,1,1,1,NA,NA
3202292,109,1,1,92,2,320,4,3,0,5,3,1,1,3,3,3,3,3,3,3,3,2,3,2,3,0,0,6,5,2,2,2,1,2,NA,NA
3203281,109,1,1,91,9,320,8,6,0,6,2,2,2,4,2,2,2,2,1,2,2,2,5,2,4,0,0,4,4,3,5,4,3,5,NA,NA
3203291,109,1,1,89,8,320,8,0,0,6,0,0,0,2,2,2,2,2,2,2,2,2,5,2,5,0,0,5,6,4,5,5,2,2,NA,NA
3372132,109,2,1,92,2,337,4,0,0,8,0,0,0,2,2,1,1,1,1,1,1,3,5,96,6,0,0,4,4,1,1,1,1,1,NA,NA
3372291,109,1,1,88,9,333,7,0,6,13,0,0,0,2,1,1,2,2,1,1,2,3,5,2,4,0,0,6,6,3,2,3,2,2,NA,NA
3372292,109,1,2,90,3,241,8,4,0,9,2,1,1,2,2,1,2,1,2,2,2,3,4,3,3,0,0,4,5,3,2,2,2,2,NA,NA
3372321,109,2,1,91,8,337,4,7,0,6,1,1,3,1,2,1,3,1,1,3,1,96,6,2,5,0,0,7,4,5,1,3,2,1,NA,NA
3372322,109,2,2,92,2,337,4,7,0,6,3,2,2,4,3,1,2,3,1,1,1,3,5,2,4,0,0,5,5,1,1,1,3,1,NA,NA
3373201,109,1,2,89,1,116,96,0,96,12,0,0,0,4,3,2,2,1,4,4,2,1,6,1,4,0,0,4,7,3,2,2,2,1,NA,NA
3373202,109,1,1,91,10,337,4,5,0,6,2,2,2,3,3,2,2,3,3,3,3,2,5,2,5,0,0,7,7,2,2,2,2,2,NA,NA
3373231,109,2,1,91,9,337,4,10,0,5,1,2,1,3,4,2,3,1,1,3,3,2,5,2,5,0,0,6,6,1,1,3,3,4,NA,NA
4010051,109,1,1,85,10,338,4,0,0,13,0,0,0,2,2,1,1,1,1,2,2,4,4,4,3,0,0,6,5,4,4,3,2,3,NA,NA
4010102,109,2,1,85,1,338,8,0,0,13,0,0,0,2,2,1,2,1,1,1,2,3,5,3,5,0,0,6,7,2,4,2,3,1,NA,NA
4011081,109,2,1,85,6,326,8,0,8,14,0,0,0,1,1,2,1,1,1,2,1,1,5,1,5,0,0,5,6,3,3,2,2,5,NA,NA
4011182,109,1,2,85,1,326,2,0,0,13,0,0,0,3,3,3,3,2,2,2,2,2,4,3,1,0,0,5,4,4,3,1,1,2,NA,NA
4011211,109,3,2,92,2,320,2,4,0,5,3,2,1,0,2,2,4,3,2,1,2,1,5,1,2,0,0,4,5,1,3,2,3,4,NA,NA
4011223,109,2,1,88,6,326,4,0,0,8,0,0,0,3,3,2,3,3,3,3,3,2,4,2,4,2,2,6,6,2,2,3,3,3,NA,NA
4011252,109,3,1,86,4,326,4,0,0,13,0,0,0,3,3,2,3,2,2,3,2,2,5,2,5,0,0,6,5,3,1,3,2,1,NA,NA
4011362,109,2,2,85,4,99,5,0,0,12,0,0,0,3,2,2,2,2,2,2,3,6,0,96,6,6,1,6,5,1,2,1,2,3,NA,NA
4011363,109,2,2,87,5,326,4,0,0,12,0,0,0,2,1,1,2,1,2,1,1,1,2,1,2,2,2,5,6,5,4,5,4,4,NA,NA
4021351,109,2,2,88,4,330,2,0,5,12,0,0,0,2,2,1,1,1,1,2,2,2,5,2,2,0,0,6,6,1,1,1,1,1,NA,NA
4021352,109,2,1,90,10,330,4,10,0,6,1,2,1,4,3,2,3,2,1,3,2,3,3,3,3,0,0,6,7,3,4,4,4,5,NA,NA
4031081,109,1,2,89,10,950,4,0,6,12,0,0,0,3,2,2,3,3,6,2,3,2,3,2,3,0,0,7,7,2,3,2,3,2,NA,NA
4031082,109,1,2,91,5,950,4,3,0,5,1,3,1,3,3,2,3,3,4,3,3,2,3,2,2,0,0,6,7,4,4,4,3,3,NA,NA
4031183,109,1,2,85,6,429,2,0,0,13,0,0,0,2,2,1,3,1,3,1,2,4,4,4,2,0,0,5,5,4,3,4,3,3,NA,NA
4031262,109,1,1,86,1,950,2,0,6,13,0,0,0,2,2,1,2,1,2,3,2,1,4,3,4,2,2,6,6,2,2,1,2,2,NA,NA
4031411,109,2,1,92,12,325,4,7,0,6,2,2,1,2,3,3,3,2,3,2,3,3,4,96,6,0,0,5,3,4,4,4,5,5,NA,NA
4040102,109,1,2,85,8,241,7,0,0,13,0,0,0,1,1,1,1,1,1,1,1,3,5,2,4,0,0,3,3,3,2,1,2,2,NA,NA
4040262,109,2,1,92,8,338,8,4,0,8,1,2,2,3,3,2,3,3,2,3,4,3,5,3,5,0,0,6,6,2,1,2,2,2,NA,NA
4040392,109,1,2,85,1,221,7,0,0,12,0,0,0,1,1,1,2,1,1,2,2,2,3,2,3,2,2,5,5,3,3,3,3,3,NA,NA
4040432,109,1,2,86,9,324,2,0,6,13,0,0,0,2,2,2,3,2,2,2,2,2,4,2,2,0,0,7,6,3,2,2,3,1,NA,NA
4041242,109,2,1,85,12,950,5,0,0,8,0,0,0,3,3,1,3,1,1,3,1,3,5,3,4,0,0,4,6,1,3,1,2,1,NA,NA
4041361,109,2,2,91,7,950,4,5,0,5,3,2,3,3,3,2,2,2,2,3,2,3,4,3,4,0,0,4,4,3,5,5,3,3,NA,NA
4041371,109,1,2,86,5,950,4,0,0,12,0,0,0,2,3,4,2,1,2,3,2,1,5,1,3,0,0,7,7,1,1,1,1,1,NA,NA
4041372,109,1,1,87,6,950,4,0,0,8,0,0,0,3,2,1,2,1,2,2,2,1,5,1,4,6,2,7,7,1,1,1,1,1,NA,NA
