respondent_id,survey_year,survey_month,gender,birth_year_tw,birth_month,residence,housing_type,school_type,course_difficulty,school_rules_schedule,sleepover_friends,curfew_time,dress_appearance,daily_routine,internet_time,relationship_status,money_usage,job_choice,father_health,talk_to_father,mother_health,talk_to_mother,life_happiness,life_quality,internet_addiction_1,internet_addiction_2,internet_addiction_3,internet_addiction_4,internet_addiction_5,edu_rank_combined,internet_use_combined_ten,internet_use_combined
2273343,2022,3,1,92,11,227,2,5,NA,NA,2,2,1,2,1,2,1,2,2,5,3,5,6,6,3,3,3,3,4,NA,NA,NA
2273391,2022,3,2,88,3,110,7,10,NA,NA,1,1,1,2,1,3,1,1,4,5,2,4,5,5,2,2,2,3,2,NA,NA,NA
2273392,2022,3,2,90,4,242,7,10,NA,NA,1,1,1,1,1,1,1,1,2,5,2,5,5,3,3,2,2,4,2,2,10,5
2382551,2022,3,2,94,11,238,8,5,2,1,3,3,1,3,3,NA,3,1,3,4,3,2,6,6,3,2,3,4,2,2,3,2
2383541,2022,2,1,92,6,820,7,13,NA,NA,1,1,1,2,2,3,3,3,1,4,3,4,4,3,1,1,2,2,3,3,3,2
2414341,2022,2,1,94,3,241,7,8,2,2,2,2,2,3,2,2,2,2,6,NA,2,3,6,6,4,3,3,3,3,4,10,5
2422041,2022,3,1,92,6,114,7,12,NA,NA,1,1,1,2,1,1,3,2,1,3,1,3,7,7,3,3,3,3,3,1,4,2
2694181,2022,3,2,94,1,269,4,8,2,2,2,2,1,2,2,3,2,2,NA,5,3,4,5,4,4,2,3,5,1,2,5,3
3002051,2022,2,1,94,6,300,8,8,2,1,4,2,1,3,2,2,2,3,2,4,3,4,5,5,4,3,4,3,3,2,7,4
3002181,2022,3,1,92,10,300,8,6,3,1,2,2,1,3,3,2,2,2,3,4,3,5,6,5,2,2,2,1,1,1,4,2
3002182,2022,3,1,94,12,300,8,6,2,2,2,4,4,3,2,2,2,3,3,3,3,4,4,5,3,3,4,3,5,1,5,3
3002411,2022,4,1,94,3,326,7,5,2,2,4,2,2,3,4,2,3,2,3,4,3,3,6,6,2,2,4,1,2,3,2,1
3003031,2022,3,2,94,10,300,7,5,2,1,3,3,3,3,3,3,3,3,2,1,2,1,7,7,1,2,3,4,3,1,4,2
3010142,2022,4,1,91,10,905,4,8,NA,NA,2,2,2,2,2,2,2,2,2,4,3,4,7,7,1,1,1,1,1,NA,NA,NA
3010192,2022,3,2,87,12,242,7,13,NA,NA,2,2,1,3,2,2,1,2,3,4,2,3,4,6,2,2,2,2,4,NA,NA,NA
3011181,2022,2,1,89,8,407,8,12,NA,NA,2,2,1,2,1,2,2,2,2,4,1,3,7,7,2,2,3,3,2,2,6,3
3011182,2022,2,1,91,3,220,8,12,NA,NA,2,3,1,3,1,2,2,1,NA,3,2,2,3,5,5,4,2,5,3,1,10,5
3011231,2022,2,1,89,2,320,8,13,NA,NA,2,1,2,4,1,1,3,3,3,5,3,4,6,5,5,4,4,5,2,1,10,5
3011232,2022,1,2,92,1,220,8,12,NA,NA,4,3,1,2,2,NA,1,2,2,5,2,5,3,5,NA,NA,NA,NA,NA,3,10,5
3011411,2022,3,2,90,11,220,8,6,NA,NA,1,1,1,2,1,2,2,2,1,3,3,4,5,4,1,2,2,3,4,NA,NA,NA
3012081,2022,3,2,90,10,300,4,6,NA,NA,4,3,2,3,2,3,2,2,2,4,2,3,6,7,3,3,3,2,2,NA,NA,NA
3012291,2022,2,1,94,3,300,4,6,2,1,NA,3,1,3,3,1,3,3,4,4,2,3,6,6,3,4,4,3,2,3,2,1
3020185,2022,3,2,90,1,242,7,13,NA,NA,4,3,1,2,1,3,2,1,3,4,3,4,5,6,1,3,1,1,1,1,5,3
3021032,2022,1,1,87,11,220,8,8,NA,NA,2,1,1,1,1,2,2,2,3,4,3,4,2,1,5,3,3,3,3,NA,NA,NA
3021171,2022,1,1,87,1,306,NA,12,NA,NA,2,2,1,2,1,2,2,1,2,3,4,3,5,4,3,1,2,1,2,NA,NA,NA
3021172,2022,1,2,87,1,241,NA,12,NA,NA,NA,NA,2,3,2,NA,2,1,2,5,4,4,3,2,1,1,3,2,2,NA,NA,NA
3021211,2022,4,2,91,7,824,8,13,NA,NA,2,1,2,2,1,1,2,2,2,4,3,3,5,6,2,2,1,2,2,3,4,2
3021212,2022,3,1,94,5,326,8,5,2,2,3,2,2,3,2,3,2,3,3,4,3,3,5,6,3,4,2,3,3,4,5,3
3022091,2022,3,1,94,2,302,8,8,1,1,2,2,1,3,3,4,2,2,2,5,2,5,6,7,2,2,2,2,2,3,4,2
3022141,2022,3,1,93,8,302,8,6,3,3,2,2,3,3,3,2,2,1,1,1,1,1,3,3,4,3,3,2,4,2,4,2
3022201,2022,4,2,92,11,302,4,8,2,2,4,3,2,3,3,3,2,2,1,4,2,3,4,4,4,4,4,4,4,3,9,5
3022202,2022,4,1,94,6,302,4,5,1,1,2,2,1,3,3,3,3,2,2,3,3,4,5,5,3,4,4,3,4,3,8,4
3023421,2022,3,1,91,6,300,8,10,NA,NA,2,2,2,2,1,2,3,1,3,4,3,4,4,5,2,1,2,3,2,2,8,4
3023422,2022,3,1,92,9,302,4,8,2,3,4,4,1,3,3,2,3,1,3,3,4,3,3,5,1,2,4,2,2,1,4,2
3030082,2022,3,1,92,6,241,7,9,1,2,1,1,1,2,1,1,3,1,1,1,3,1,6,2,3,3,2,2,2,4,9,5
3031171,2022,2,2,93,1,235,7,8,2,3,2,2,2,2,1,2,2,1,2,4,2,3,4,4,4,2,3,4,2,1,10,5
3031361,2022,1,2,87,8,235,8,13,NA,NA,2,2,3,3,1,1,2,3,2,3,2,3,2,3,2,3,1,3,3,NA,NA,NA
3031362,2022,1,2,89,11,235,8,13,NA,NA,3,3,2,3,3,2,3,4,2,4,2,3,4,5,1,2,2,3,3,3,6,3
3031451,2022,2,2,89,2,235,7,12,NA,NA,2,2,2,2,2,1,2,2,3,5,3,1,4,5,1,2,1,1,2,4,9,5
3041142,2022,1,1,88,4,235,2,12,NA,NA,2,2,2,2,2,2,2,2,2,3,2,3,6,6,4,4,4,4,4,NA,NA,NA
3041251,2022,3,1,94,5,235,8,8,3,2,NA,1,3,1,1,NA,1,1,2,5,2,5,3,3,3,2,4,4,4,1,5,3
3041372,2022,1,2,88,3,235,7,12,NA,NA,4,4,2,4,1,2,3,4,2,5,2,5,5,3,1,2,1,1,2,NA,NA,NA
3041403,2022,3,1,89,2,235,7,8,NA,NA,1,2,1,2,1,1,2,1,6,NA,2,1,6,6,3,2,3,2,2,NA,NA,NA
3051222,2022,3,2,87,12,234,7,14,NA,NA,4,4,3,3,3,4,2,2,2,3,2,2,6,6,2,1,2,2,1,3,5,3
3051223,2022,3,1,91,7,234,7,7,1,1,3,4,2,3,3,2,2,2,2,4,2,4,6,5,2,2,2,3,2,4,6,3
3061471,2022,1,2,89,11,242,7,13,NA,NA,2,2,1,1,1,2,1,1,3,5,3,5,5,5,3,3,3,3,3,2,7,4
3061472,2022,3,1,92,10,242,7,5,1,1,3,3,3,3,3,3,3,3,1,4,1,3,6,6,2,2,3,3,2,4,4,2
3071262,2022,1,2,87,1,99,8,13,NA,NA,4,4,1,2,2,3,1,3,2,4,3,3,6,5,5,4,4,4,4,NA,NA,NA
3071312,2022,3,2,88,4,242,7,13,NA,NA,2,2,3,2,1,2,2,2,4,2,2,2,5,6,1,4,3,1,3,NA,NA,NA
3071313,2022,3,1,89,8,99,8,5,NA,NA,1,1,1,1,1,1,1,2,3,5,2,5,6,6,2,2,1,2,1,NA,NA,NA
3160354,2022,3,1,87,10,320,4,14,NA,NA,2,2,1,2,2,1,2,2,4,5,3,4,5,5,3,3,3,3,2,3,6,3
3202151,2022,3,2,93,3,324,7,6,2,1,4,4,3,3,4,4,3,3,3,3,NA,5,5,4,3,3,2,2,3,3,4,2
3202292,2022,3,1,92,2,300,NA,13,NA,NA,2,2,1,2,1,2,1,2,2,3,2,2,5,6,3,2,3,2,2,1,10,5
3203261,2022,3,1,93,10,320,4,6,2,3,3,3,1,2,2,2,3,2,1,1,3,1,7,7,3,2,2,2,2,2,4,2
3203281,2022,3,1,91,9,320,8,12,NA,NA,2,2,1,3,2,1,2,2,3,5,2,4,5,6,3,3,5,3,5,1,7,4
3203282,2022,3,1,93,10,320,8,6,2,2,3,2,1,3,2,2,1,1,3,5,3,5,6,6,3,4,3,4,2,3,5,3
3203331,2022,3,2,93,12,330,4,5,3,2,3,3,1,4,3,2,1,2,4,4,4,3,4,5,5,4,4,4,3,2,10,5
3304751,2022,3,1,91,9,330,8,5,NA,NA,3,1,1,2,1,2,2,1,3,5,3,3,4,4,3,5,3,5,5,NA,NA,NA
3372291,2022,3,1,88,9,333,7,13,NA,NA,2,2,1,2,1,1,1,2,2,4,2,4,6,6,2,3,3,3,4,2,9,5
3372292,2022,3,2,90,3,328,2,9,NA,NA,2,2,1,2,1,2,3,2,3,4,3,2,6,6,3,2,2,2,4,NA,NA,NA
3372321,2022,4,1,91,8,337,7,6,NA,NA,2,1,1,1,1,1,1,1,3,4,3,5,5,4,3,3,3,3,3,NA,NA,NA
3372322,2022,3,2,92,2,337,7,6,NA,NA,3,4,1,2,1,2,4,2,3,5,1,3,7,5,5,3,5,5,3,NA,NA,NA
3373201,2022,3,2,89,1,235,8,12,NA,NA,2,1,1,2,1,4,3,2,1,5,1,1,5,5,1,2,1,1,1,1,2,1
3373202,2022,4,1,91,10,337,4,13,NA,NA,3,3,3,3,3,2,3,3,2,4,2,4,7,7,3,3,3,3,2,2,4,2
3514141,2022,3,2,94,3,351,NA,6,2,2,4,3,2,3,3,3,2,2,3,3,NA,5,4,5,3,3,3,4,2,3,4,2
3634541,2022,3,1,93,3,105,8,6,2,1,3,3,2,4,3,2,3,3,1,4,1,4,6,5,4,3,3,3,3,3,7,4
4011161,2022,3,1,89,6,326,4,12,NA,NA,2,2,2,2,2,1,2,1,2,5,3,5,5,4,2,2,5,2,5,4,9,5
4011211,2022,4,2,92,2,251,NA,13,NA,NA,2,2,1,3,2,2,1,1,1,5,2,4,6,5,4,2,2,1,4,3,7,4
4011212,2022,4,1,94,5,320,4,5,1,2,3,2,1,3,3,1,1,1,1,5,3,5,5,5,3,1,4,2,3,2,5,3
4011223,2022,3,1,88,6,326,4,5,NA,NA,4,3,2,3,3,2,3,2,1,4,1,5,6,6,3,3,3,3,3,NA,NA,NA
4011363,2022,2,2,87,5,326,4,12,NA,NA,2,2,1,2,1,2,2,2,1,1,1,1,5,6,1,3,3,3,4,3,10,5
4011411,2022,3,2,93,4,326,4,5,2,2,3,3,2,1,2,2,2,2,2,5,2,4,5,4,2,2,2,2,3,2,4,2
4021351,2022,3,2,88,4,330,4,12,NA,NA,2,2,1,1,1,2,1,2,3,5,2,2,5,5,1,1,1,1,1,NA,NA,NA
4021352,2022,3,1,90,10,104,NA,6,NA,NA,3,2,1,2,1,1,2,2,3,4,2,3,4,4,3,3,3,3,4,NA,NA,NA
4031081,2022,1,2,89,10,717,8,12,NA,NA,3,3,2,3,2,2,2,2,3,3,2,2,5,4,3,2,2,3,3,3,7,4
4031082,2022,1,2,91,5,717,8,12,NA,NA,3,3,2,2,3,3,2,3,2,3,2,1,5,7,2,3,1,3,3,3,8,4
4031411,2022,4,1,92,12,325,4,6,2,1,3,3,4,4,4,4,4,3,2,4,2,5,5,5,2,2,1,2,2,2,2,1
4031471,2022,3,2,88,1,908,8,12,NA,NA,1,1,1,2,2,2,3,2,3,4,2,2,5,3,4,3,3,3,4,NA,NA,NA
4040262,2022,2,1,92,8,338,8,12,NA,NA,2,2,1,1,1,1,1,2,3,4,2,4,7,7,1,1,2,2,2,2,6,3
4041251,2022,4,2,88,11,950,4,8,NA,NA,2,2,1,1,1,2,2,1,2,4,2,3,6,6,2,2,1,2,3,NA,NA,NA
4041361,2022,3,2,91,7,974,NA,13,NA,NA,2,2,1,2,1,1,2,2,2,2,3,3,6,6,2,2,3,2,3,2,5,3
4041372,2022,4,1,87,6,950,4,8,1,1,1,1,1,1,1,1,3,1,1,5,1,4,6,6,1,1,5,1,2,4,2,1
4041373,2022,4,1,93,9,950,4,8,2,2,3,4,2,3,3,2,3,2,2,5,2,3,7,7,3,1,2,2,1,3,7,4
4041412,2022,3,1,87,5,116,7,13,NA,NA,2,3,1,2,1,2,2,2,2,4,2,3,6,6,3,2,2,3,4,NA,NA,NA
4041413,2022,3,2,90,9,701,7,13,NA,NA,2,1,1,2,1,2,1,1,2,5,2,4,5,4,2,1,2,4,1,2,5,3
4082471,2022,3,2,88,3,411,7,12,NA,NA,3,2,1,2,1,3,2,2,4,5,2,4,7,7,1,1,2,1,1,NA,NA,NA
4142441,2022,4,1,89,11,432,4,6,NA,NA,3,3,1,3,1,2,2,4,3,5,3,3,5,4,3,3,3,3,3,NA,NA,NA
4143161,2022,3,1,93,12,403,3,6,2,2,3,2,2,3,2,2,2,2,2,4,2,3,6,6,3,3,2,2,3,2,5,3
4143261,2022,3,2,91,12,414,7,12,NA,NA,2,1,1,3,3,3,3,3,2,5,2,5,3,3,4,4,3,3,4,1,5,3
4202211,2022,3,2,92,4,429,4,12,NA,NA,4,3,2,2,1,2,2,3,2,5,2,4,5,6,3,2,3,4,3,3,9,5
4202281,2022,3,1,92,5,428,2,8,1,2,3,4,3,3,2,1,4,2,2,5,4,5,6,5,5,2,3,2,3,2,5,3
4202442,2022,1,2,89,1,420,NA,12,NA,NA,2,2,2,2,2,2,2,2,3,4,3,3,4,5,2,3,1,2,2,2,5,3
4273313,2022,2,2,92,7,407,2,6,NA,NA,2,1,1,2,1,1,2,2,3,5,4,2,3,3,3,4,3,3,1,NA,NA,NA
4273331,2022,2,2,93,7,414,4,6,2,3,3,4,2,4,4,2,1,3,1,5,2,2,4,3,5,5,5,4,5,1,7,4
4373301,2022,3,2,94,12,438,4,9,3,1,4,2,1,4,3,4,3,3,2,3,2,3,5,5,4,2,2,2,2,2,6,3
5010124,2022,3,1,87,2,261,7,12,NA,NA,2,3,1,1,1,1,1,3,2,2,2,2,6,4,2,1,1,2,3,NA,NA,NA
5010173,2022,4,1,90,12,704,NA,13,NA,NA,2,2,2,2,2,2,2,2,3,5,3,3,4,4,NA,4,5,5,5,3,7,4
5011052,2022,4,1,88,7,261,4,8,NA,NA,3,3,2,3,3,2,3,3,2,3,2,3,6,5,2,3,2,2,1,NA,NA,NA
5011053,2022,4,2,90,12,261,4,13,NA,NA,2,2,2,3,3,2,3,2,3,1,3,2,7,7,3,3,2,2,2,3,5,3
5011291,2022,1,2,88,4,261,4,13,NA,NA,1,3,3,3,2,3,2,2,3,5,3,4,3,3,3,2,4,5,2,NA,NA,NA
5011292,2022,4,1,92,12,261,4,7,2,2,4,2,2,3,3,2,1,3,4,5,1,4,5,5,2,2,3,3,3,1,5,3
5011341,2022,4,2,94,2,261,4,5,2,1,4,3,1,3,3,4,2,3,1,2,1,5,5,5,4,2,3,3,1,2,3,2
5011501,2022,4,2,91,11,116,4,13,NA,NA,3,2,1,2,2,1,1,2,3,5,3,4,3,4,2,3,3,3,3,4,4,2
5011561,2022,4,2,93,10,260,4,8,1,2,4,4,2,3,1,2,1,1,2,5,2,2,5,5,3,3,4,4,3,4,6,3
5020262,2022,4,1,88,10,333,2,13,NA,NA,1,1,1,2,2,2,2,2,3,3,3,3,6,5,4,4,3,5,1,2,8,4
5021041,2022,2,2,88,4,413,8,12,NA,NA,2,1,1,2,1,2,2,2,4,5,4,5,4,2,3,3,2,2,4,1,5,3
5021042,2022,4,1,89,3,261,4,4,NA,NA,2,1,1,2,1,1,2,2,3,4,3,3,5,3,2,2,2,2,2,NA,NA,NA
5021043,2022,4,1,92,1,251,2,13,NA,NA,1,1,1,1,1,1,2,1,3,3,3,3,5,4,2,3,4,3,3,3,8,4
5021151,2022,1,1,90,6,912,8,12,NA,NA,3,3,2,3,3,2,2,NA,2,4,2,2,5,6,3,3,2,4,3,3,8,4
5021152,2022,1,1,92,5,805,8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,NA,7,7,3,3,3,3,3,1,4,2
5021171,2022,1,1,89,12,112,NA,12,NA,NA,2,2,2,3,3,1,2,2,2,NA,3,4,5,3,3,5,3,2,3,2,5,3
5021172,2022,4,1,91,9,261,2,8,NA,NA,2,2,2,1,1,1,1,1,4,5,3,3,5,4,3,2,4,3,3,NA,NA,NA
5021173,2022,4,2,91,9,261,2,12,NA,NA,2,2,1,2,1,2,2,2,3,4,3,3,4,4,4,3,3,3,3,2,6,3
5021241,2022,4,2,91,4,231,7,9,1,1,2,3,1,1,1,3,2,2,3,4,3,3,5,6,1,1,1,1,2,3,5,3
5021242,2022,4,1,92,3,807,8,13,NA,NA,2,2,1,1,1,2,2,2,1,4,1,4,5,6,1,2,1,2,2,1,7,4
5021411,2022,1,2,90,1,406,7,13,NA,NA,2,2,2,2,3,1,2,2,3,3,3,2,5,6,2,3,3,3,2,2,3,2
5021412,2022,4,2,91,12,701,7,13,NA,NA,2,2,1,2,1,2,2,2,2,2,2,1,5,5,3,5,2,2,3,1,10,5
5021423,2022,1,2,88,3,251,8,12,NA,NA,4,2,3,3,3,NA,3,3,2,NA,2,NA,6,5,4,4,2,4,4,NA,NA,NA
5021511,2022,4,1,92,1,220,8,12,NA,NA,2,2,3,2,2,2,2,3,3,5,2,5,6,6,4,3,3,3,2,4,4,2
5021541,2022,4,1,92,11,261,2,8,1,1,2,2,1,2,2,1,2,1,3,5,2,3,7,7,3,2,3,4,1,4,10,5
5021581,2022,4,1,89,7,261,2,8,NA,NA,3,2,2,2,1,1,1,1,3,4,3,4,6,6,2,1,2,2,4,NA,NA,NA
5120594,2022,3,2,88,5,439,2,14,NA,NA,3,3,2,3,3,3,2,2,3,3,3,4,5,4,4,3,2,3,3,2,10,5
5132401,2022,3,1,93,1,513,4,8,2,1,2,2,1,3,1,2,1,1,3,4,3,4,7,7,2,2,3,2,2,2,5,3
5133431,2022,3,1,88,10,513,4,5,NA,NA,2,2,2,2,2,2,2,2,6,NA,2,3,6,6,3,3,3,3,3,NA,NA,NA
5142261,2022,4,2,88,4,514,4,9,NA,NA,3,3,3,3,2,3,3,3,3,3,3,3,7,6,2,2,2,2,2,NA,NA,NA
5142401,2022,3,1,88,7,514,4,5,NA,NA,1,1,1,1,1,1,1,1,1,5,1,5,7,7,5,2,2,2,2,NA,NA,NA
5143161,2022,4,2,92,7,811,NA,13,NA,NA,2,3,2,2,1,3,1,1,2,3,3,3,7,7,3,4,4,3,4,2,4,2
5143341,2022,2,2,87,12,912,1,6,NA,NA,1,1,1,1,1,1,2,1,3,5,3,4,4,4,1,1,1,1,1,NA,NA,NA
5143371,2022,3,2,94,1,500,7,5,2,1,3,2,1,2,1,2,2,2,3,5,3,3,5,6,4,4,4,3,3,2,3,2
5143392,2022,3,1,93,1,407,4,8,3,1,2,2,2,3,1,2,2,3,1,5,1,5,4,5,3,4,3,3,3,1,9,5
5143411,2022,3,1,94,8,514,2,8,2,1,3,3,2,3,3,2,3,2,1,5,1,2,6,7,1,1,2,2,2,1,4,2
5264521,2022,2,2,93,4,526,1,8,1,1,3,3,1,3,3,3,3,3,5,5,2,3,6,5,1,1,1,1,2,3,4,2
5264522,2022,3,2,94,9,526,1,8,2,1,3,4,2,2,2,3,2,2,3,5,3,3,6,5,3,4,3,3,4,3,4,2
5572091,2022,2,1,89,7,557,2,6,NA,NA,4,1,1,2,1,1,3,1,NA,5,NA,5,1,4,3,2,1,1,1,NA,NA,NA
5572092,2022,2,2,91,3,540,4,12,NA,NA,3,2,1,2,1,2,2,2,2,2,2,2,5,5,3,2,3,4,3,3,7,4
5573231,2022,3,2,89,10,407,NA,12,NA,NA,3,3,1,2,2,2,3,2,1,3,1,3,6,6,3,2,2,3,3,2,6,3
5573232,2022,2,2,91,3,413,8,13,NA,NA,3,1,2,1,1,1,1,2,2,4,2,4,4,4,3,3,3,3,3,2,8,4
6011223,2022,3,1,88,7,407,8,6,NA,NA,2,2,1,1,1,2,1,1,NA,5,1,5,7,7,1,1,5,1,1,NA,NA,NA
6011291,2022,4,2,90,6,116,7,13,NA,NA,2,3,1,3,3,1,2,2,1,2,1,2,6,7,2,2,2,3,2,2,7,4
6011292,2022,4,1,93,3,637,4,5,1,1,4,3,2,2,4,2,3,2,1,3,1,3,7,7,3,2,2,2,1,3,5,3
6011491,2022,3,2,88,3,637,4,8,NA,NA,1,1,1,2,1,1,1,2,3,3,3,2,2,2,5,3,2,3,5,NA,NA,NA
6011532,2022,3,1,88,2,403,8,13,NA,NA,2,1,1,1,1,1,1,2,2,4,2,4,6,6,5,5,2,5,5,NA,NA,NA
6011533,2022,2,1,89,10,813,4,8,NA,NA,2,2,1,2,2,2,3,2,1,5,1,4,5,4,3,3,3,2,3,NA,NA,NA
6021021,2022,4,2,89,9,106,7,13,NA,NA,1,2,2,2,2,1,2,2,3,4,3,4,5,7,2,3,2,2,1,4,10,5
6021042,2022,3,1,87,7,733,4,12,NA,NA,3,3,1,2,1,1,1,2,3,4,3,3,2,3,1,1,1,1,1,NA,NA,NA
6021191,2022,2,2,88,2,732,2,6,NA,NA,1,2,1,3,1,1,1,1,2,3,1,2,7,7,3,4,4,4,5,NA,NA,NA
6021193,2022,3,2,93,9,732,2,8,2,1,1,3,1,3,1,2,2,2,3,5,3,5,7,7,3,2,2,4,4,1,10,5
6021282,2022,2,1,94,8,732,4,8,1,1,4,3,2,2,2,2,3,3,3,5,2,5,5,5,3,3,2,2,4,2,4,2
6021311,2022,2,2,92,2,402,8,13,NA,NA,3,3,1,3,2,3,3,3,2,3,2,3,7,7,1,1,1,2,2,3,6,3
6021312,2022,2,2,93,12,732,4,5,2,2,3,3,2,3,3,4,2,2,2,5,2,3,7,7,2,2,2,2,2,3,3,2
6021321,2022,3,2,94,9,600,4,5,2,1,3,3,2,3,2,3,2,2,2,5,1,4,3,6,4,2,2,3,2,3,3,2
6021343,2022,3,1,94,10,732,4,5,2,2,2,2,1,2,2,2,2,2,2,3,2,2,6,7,1,1,1,1,4,2,5,3
6021351,2022,3,1,94,6,732,4,8,2,1,3,2,1,2,2,1,2,1,3,5,3,5,6,6,3,3,3,3,3,2,8,4
6021461,2022,3,2,91,10,830,4,12,NA,NA,2,2,2,2,2,2,2,2,1,4,1,4,7,7,2,2,2,2,2,2,8,4
6021462,2022,3,1,94,4,732,2,8,2,2,3,2,2,3,3,2,4,3,3,5,3,5,7,7,1,2,4,3,3,3,4,2
6021491,2022,3,2,94,8,709,4,5,2,2,3,2,2,2,2,2,3,2,3,4,3,4,6,5,2,1,3,2,1,4,5,3
6021602,2022,3,1,89,5,830,8,12,NA,NA,1,1,1,1,1,1,1,2,2,5,2,5,6,6,1,1,1,1,1,2,4,2
6031242,2022,1,2,88,6,732,2,12,NA,NA,1,1,1,1,1,1,1,1,3,3,3,3,7,7,1,1,2,2,1,NA,NA,NA
6031281,2022,3,2,92,6,717,8,12,NA,NA,3,2,2,2,3,2,3,3,3,3,3,3,4,4,3,4,4,3,3,3,5,3
6031302,2022,3,2,90,3,710,8,8,NA,NA,2,2,1,2,1,2,2,2,3,5,NA,5,5,5,2,2,2,2,2,NA,NA,NA
6031311,2022,1,2,87,6,242,8,8,NA,NA,1,2,1,2,1,1,1,1,2,5,3,4,6,4,3,2,2,3,2,NA,NA,NA
6031312,2022,3,1,88,11,732,2,8,NA,NA,3,3,2,2,2,2,3,2,3,3,3,3,5,4,2,3,3,4,2,NA,NA,NA
6031313,2022,3,1,91,3,732,2,8,NA,NA,2,2,2,2,2,2,2,2,2,4,2,4,4,6,2,3,3,3,3,NA,NA,NA
6031343,2022,1,2,90,10,433,1,13,NA,NA,2,1,1,3,1,1,3,2,3,5,2,2,5,6,3,4,3,5,3,3,7,4
6031452,2022,3,1,88,4,732,4,13,NA,NA,2,2,1,2,1,1,3,3,4,4,3,3,5,5,2,3,3,2,2,NA,NA,NA
6041182,2022,2,2,87,11,807,8,13,NA,NA,4,4,2,3,1,2,1,2,3,4,4,4,6,5,4,2,2,2,3,NA,NA,NA
6041223,2022,4,2,89,10,320,4,13,NA,NA,3,2,1,2,1,2,2,2,2,3,2,3,5,6,3,2,2,4,3,3,5,3
6041261,2022,3,2,92,7,831,4,12,NA,NA,4,4,2,4,4,3,4,3,3,3,3,3,5,5,2,2,3,3,3,2,4,2
6041471,2022,4,1,90,10,411,4,12,NA,NA,3,3,2,3,3,2,2,2,1,5,1,5,6,5,3,3,2,2,2,2,6,3
6041472,2022,4,2,92,7,515,NA,13,NA,NA,3,2,1,1,1,1,2,1,2,5,1,5,6,5,2,1,2,2,1,2,5,3
6140062,2022,3,2,92,3,328,5,12,NA,NA,2,2,1,2,1,2,3,2,6,NA,3,4,5,5,2,1,1,4,2,2,5,3
6512201,2022,2,1,92,2,111,8,13,NA,NA,2,2,1,2,1,1,2,3,3,4,3,3,4,3,4,3,2,3,4,1,7,4
6512271,2022,4,1,92,4,106,7,13,NA,NA,3,2,3,2,2,2,2,2,2,3,2,3,6,7,2,2,1,3,3,3,5,3
6512511,2022,3,1,92,4,613,NA,12,NA,NA,3,3,1,2,1,2,2,2,1,4,1,4,6,5,3,3,3,3,3,2,5,3
6512512,2022,3,1,94,7,652,1,5,2,1,3,2,1,1,1,2,3,3,2,4,1,4,7,6,3,1,3,3,3,2,2,1
6512561,2022,3,2,94,4,651,4,8,2,3,3,3,1,3,2,2,3,3,3,3,3,3,4,3,3,3,2,3,3,1,9,5
6513071,2022,2,1,94,8,651,2,8,2,1,3,4,2,3,2,2,3,2,3,5,3,5,6,7,2,2,2,4,4,2,4,2
6513121,2022,3,2,92,8,408,4,5,NA,NA,4,2,1,1,1,1,2,2,1,5,1,5,7,7,1,1,1,1,1,NA,NA,NA
6513541,2022,3,1,88,1,640,4,6,NA,NA,1,1,1,1,1,1,1,1,NA,5,3,5,4,4,3,4,3,4,5,NA,NA,NA
7011031,2022,4,1,91,8,333,4,12,NA,NA,2,2,3,2,1,2,3,2,3,5,3,2,4,4,2,2,2,1,3,2,6,3
7011032,2022,3,1,94,8,333,2,6,2,2,2,2,1,3,2,1,1,2,2,4,2,4,6,6,3,3,4,4,4,3,5,3
7011102,2022,3,2,91,8,202,7,13,NA,NA,2,1,1,1,1,2,2,1,2,5,3,4,5,6,3,2,1,3,4,1,5,3
7011141,2022,3,2,91,1,330,2,13,NA,NA,3,1,1,2,2,2,1,1,3,3,3,3,5,4,1,1,1,2,3,4,9,5
7011142,2022,3,1,93,11,330,4,5,1,2,3,3,1,2,1,3,3,3,1,3,1,3,5,5,1,3,4,2,4,3,3,2
7011231,2022,3,1,87,5,333,7,12,NA,NA,3,3,1,2,1,2,2,2,4,5,4,4,5,5,2,2,2,2,4,NA,NA,NA
7012261,2022,3,1,93,3,710,8,8,NA,NA,2,2,1,2,1,1,3,2,3,5,2,4,5,6,4,3,4,2,4,NA,NA,NA
7012511,2022,3,1,88,6,701,8,12,NA,NA,3,3,3,3,3,3,3,3,2,4,2,4,7,6,1,1,1,1,1,NA,NA,NA
7012512,2022,3,2,93,1,701,8,6,2,1,4,3,2,3,2,2,2,2,3,4,3,3,5,5,2,3,2,3,3,2,4,2
7020403,2022,3,1,87,1,515,6,12,NA,NA,4,4,2,4,3,1,2,2,3,5,3,4,5,6,3,3,4,3,1,NA,NA,NA
7021092,2022,2,1,87,7,402,4,14,NA,NA,2,1,1,2,2,1,2,2,3,4,3,2,6,6,3,3,2,4,4,2,5,3
7021093,2022,2,1,89,8,513,1,12,NA,NA,1,2,1,3,1,1,3,4,4,4,3,4,3,4,2,2,2,2,1,2,7,4
7021101,2022,2,1,88,7,720,NA,12,NA,NA,2,2,1,2,2,2,2,2,1,5,1,5,3,4,3,2,1,4,3,NA,NA,NA
